delay_risk_prob,risk_tier
0.5724267573114865,Moderate
0.3027042789824296,Low
0.25077203877446513,Low
0.45776885041208515,Moderate
0.341269320326036,Low
0.2625096450287591,Low
0.4377179889641343,Moderate
0.8138841758712794,High
0.3594323299024424,Low
0.43583592230479473,Moderate
0.3925561124208599,Low
0.8191993931419793,High
0.6055494401056399,Moderate
0.5738748802144105,Moderate
0.2737795199020776,Low
0.5747745411993876,Moderate
0.15723371166917924,Low
0.5567349762554014,Moderate
0.3185840878657797,Low
0.5279543624026917,Moderate
0.5979908355000217,Moderate
0.5425763950750426,Moderate
0.6021641614518,Moderate
0.3031055112410511,Low
0.4766892484149723,Moderate
0.7227270779644143,High
0.8302825329486845,High
0.1225714002160951,Low
0.7890528690374302,High
0.3160259982301767,Low
0.8235280581949859,High
0.30094142922479655,Low
0.6449679130569962,Moderate
0.7208801618713142,High
0.3355217077039466,Low
0.5575791834856569,Moderate
0.1576488693606509,Low
0.6441317029547406,Moderate
0.8992785272099668,High
0.665397869907311,Moderate
0.591358262120896,Moderate
0.7353722687370104,High
0.5288590148300024,Moderate
0.37366641230387865,Low
0.4948586377897854,Moderate
0.6457947722719187,Moderate
0.6710408073350057,Moderate
0.4501905824608452,Moderate
0.5839163655965499,Moderate
0.43729265807081574,Moderate
0.5260434675455121,Moderate
0.6189483078972491,Moderate
0.19056821462295923,Low
0.6853470347545667,Moderate
0.40838075319589917,Moderate
0.6151590074536537,Moderate
0.22240223664586606,Low
0.4734548704860643,Moderate
0.48811705135573996,Moderate
0.507749675307686,Moderate
0.4192155867092408,Moderate
0.3387031873368258,Low
0.5491520615092951,Moderate
0.7311198093602767,High
0.5343689771844319,Moderate
0.2794687885799315,Low
0.44427826742610305,Moderate
0.7938985426624761,High
0.45569238574451676,Moderate
0.48693762664848717,Moderate
0.35140462593504523,Low
0.48875712972374186,Moderate
0.7615446970232969,High
0.28570824695229546,Low
0.5592830960784637,Moderate
0.3941637680150193,Low
0.6843851170826487,Moderate
0.22600513914934914,Low
0.6538095004095311,Moderate
0.3276764194931929,Low
0.40544165199662124,Moderate
0.7663661101044579,High
0.7430053604599627,High
0.2259554908061311,Low
0.42375213272050455,Moderate
0.6907883490244523,Moderate
0.5467165765242997,Moderate
0.4361278216930066,Moderate
0.3446955121678435,Low
0.6171907724120861,Moderate
0.39062647137511974,Low
0.38179535075014126,Low
0.2350927971914159,Low
0.5892539793179803,Moderate
0.25010250147789276,Low
0.4388701488893237,Moderate
0.48399108097282983,Moderate
0.2259554908061311,Low
0.32509250949200624,Low
0.2037103048915934,Low
0.2464859541291423,Low
0.40336676127252846,Moderate
0.3784053924066215,Low
0.3501048957301539,Low
0.3915899492943913,Low
0.44477131263755987,Moderate
0.40824577919465604,Moderate
0.16276101288083492,Low
0.2817678051777685,Low
0.21590389126204731,Low
0.48641676147691604,Moderate
0.8884154153994998,High
0.46289192258227685,Moderate
0.591011873857866,Moderate
0.435648508653114,Moderate
0.8556871792345464,High
0.6243608646542279,Moderate
0.38871505371246795,Low
0.3991970785034287,Low
0.403976562182153,Moderate
0.5126783470255519,Moderate
0.7154405846612546,High
0.35894856954541915,Low
0.6280586569603853,Moderate
0.5268360212389743,Moderate
0.5907875869847179,Moderate
0.8971292903746827,High
0.3697463527612221,Low
0.24499719181110616,Low
0.21217318909639402,Low
0.6556894802994389,Moderate
0.5536985774524078,Moderate
0.5434689334356303,Moderate
0.3021623186889151,Low
0.788326387930499,High
0.3999871497768474,Low
0.8770145843404368,High
0.4549767758206322,Moderate
0.5295257779685167,Moderate
0.20683665989128827,Low
0.36673781713092246,Low
0.48935155911579653,Moderate
0.7057295283866236,High
0.7132522861198974,High
0.38970358735391597,Low
0.7936191212354546,High
0.20790566850779085,Low
0.4052149321636217,Moderate
0.583739208540125,Moderate
0.4612031701568342,Moderate
0.352527037342419,Low
0.4278783740202337,Moderate
0.5087359135092416,Moderate
0.8480355133245854,High
0.1878064694336329,Low
0.6738934746170815,Moderate
0.4447125900362324,Moderate
0.3094447709109605,Low
0.8005379148045313,High
0.38100518836457536,Low
0.47475640670854735,Moderate
0.23389527676797794,Low
0.13674836802586887,Low
0.387507986149318,Low
0.3333045670082884,Low
0.6135904806768501,Moderate
0.5490762275448827,Moderate
0.46342351164634393,Moderate
0.36006327667473087,Low
0.4994791862261647,Moderate
0.5883531161687431,Moderate
0.241241133764937,Low
0.4853387727494624,Moderate
0.5457854507572829,Moderate
0.38478553871011106,Low
0.5655195442595943,Moderate
0.34712266345972503,Low
0.6000828337984595,Moderate
0.4823666494871885,Moderate
0.22261767828347245,Low
0.18236299477270623,Low
0.4063126338882772,Moderate
0.6466491989962111,Moderate
0.5431912479215881,Moderate
0.46397886372934755,Moderate
0.7606558192157024,High
0.44669507378209167,Moderate
0.8077824524995065,High
0.32418038158354323,Low
0.4216110337755797,Moderate
0.27198742469314363,Low
0.8412134946097783,High
0.28182774634490976,Low
0.20691409633011004,Low
0.5840678682857753,Moderate
0.17055120241341334,Low
0.7584197020457907,High
0.31310366012677343,Low
0.5380265433510688,Moderate
0.19972888698599547,Low
0.320763066992349,Low
0.664259347534513,Moderate
0.7444795246197906,High
0.6015672420206214,Moderate
0.2821987538869769,Low
0.5742771399166978,Moderate
0.5886702520803714,Moderate
0.7978062921258734,High
0.4450599413800389,Moderate
0.5458609408720088,Moderate
0.24940833541103802,Low
0.36736698770530235,Low
0.629456862189494,Moderate
0.32758165478407125,Low
0.4386021692056908,Moderate
0.17436242890857753,Low
0.6594370284860048,Moderate
0.7731185514859458,High
0.497240192079461,Moderate
0.26419062441542573,Low
0.33620542207066295,Low
0.608449260787,Moderate
0.630117671240681,Moderate
0.4202095983206883,Moderate
0.701492320510122,High
0.6004066146970636,Moderate
0.5853365349582916,Moderate
0.5998038726985792,Moderate
0.6816731376755948,Moderate
0.3919654097736161,Low
0.5280212105470373,Moderate
0.45727033520256216,Moderate
0.3795971485863393,Low
0.7436210102823895,High
0.6099165641316768,Moderate
0.3901451609776751,Low
0.2956023789004446,Low
0.47023671781054394,Moderate
0.2393268046659809,Low
0.46224961001299286,Moderate
0.1968534746561442,Low
0.6144810661809896,Moderate
0.8362456171083067,High
0.12563118367137946,Low
0.4796305307099368,Moderate
0.20222739687330357,Low
0.5616041597802487,Moderate
0.2891953754786112,Low
0.47976663105710826,Moderate
0.5256820969670716,Moderate
0.28463186078568103,Low
0.6947650975303136,Moderate
0.36153651313139235,Low
0.5917464991492155,Moderate
0.3373950705719768,Low
0.4821250191224996,Moderate
0.34215560373200604,Low
0.3840561356074574,Low
0.5919412312339619,Moderate
0.6704295582518083,Moderate
0.6030245374406763,Moderate
0.5584728976009378,Moderate
0.49370906913915297,Moderate
0.6392075554102925,Moderate
0.5690383621547428,Moderate
0.709738727696926,High
0.7567435549995065,High
0.7938072135986134,High
0.3718044149320757,Low
0.6579998038984487,Moderate
0.6041756618402804,Moderate
0.1860955833798424,Low
0.20716008603170882,Low
0.7235509443637755,High
0.6386964572589341,Moderate
0.2037444524369889,Low
0.2880141486762524,Low
0.3129886402771796,Low
0.6163448079035527,Moderate
0.3958358461242598,Low
0.29730265786336973,Low
0.7446375485442429,High
0.713116484633906,High
0.16298466486962535,Low
0.33582504766515703,Low
0.4863198350269865,Moderate
0.42333303735015215,Moderate
0.30452225370872227,Low
0.38934813812300595,Low
0.8932490551879535,High
0.6712986077799935,Moderate
0.4782465879655055,Moderate
0.7270657345920405,High
0.4886402480499038,Moderate
0.7529819969377949,High
0.45249008817836245,Moderate
0.5188552632227441,Moderate
0.42897740265402534,Moderate
0.8700210799297131,High
0.532086243064551,Moderate
0.4887779158588856,Moderate
0.4676445464243767,Moderate
0.6373601832718511,Moderate
0.5376722697316338,Moderate
0.42015358312884116,Moderate
0.41874709876054766,Moderate
0.34193143388354613,Low
0.4418002338541903,Moderate
0.2808303839093456,Low
0.30908949068728747,Low
0.4094838909410682,Moderate
0.3736763273302343,Low
0.28168365612049745,Low
0.2544151860403319,Low
0.8124821609398266,High
0.22268004000883748,Low
0.17657785205338597,Low
0.35593706848733847,Low
0.2437221540956723,Low
0.38155503673107755,Low
0.3461899803316379,Low
0.4119102144161762,Moderate
0.31213664346512854,Low
0.42432783201133756,Moderate
0.6135607989131526,Moderate
0.5729084202627877,Moderate
0.6934638221364474,Moderate
0.28926900876043526,Low
0.3143773417810163,Low
0.8594333097861465,High
0.5645480772547685,Moderate
0.29236886851212357,Low
0.37654437238857774,Low
0.3260727870588005,Low
0.7282839454593294,High
0.7246428315584716,High
0.5191614717536176,Moderate
0.6746552961776598,Moderate
0.7018268142246916,High
0.41768522973204636,Moderate
0.35560524553308903,Low
0.1623012733231047,Low
0.3262593405722989,Low
0.5712584236436763,Moderate
0.11667584646254356,Low
0.6070990798608779,Moderate
0.47014199853878336,Moderate
0.13565971723800432,Low
0.41920052673975255,Moderate
0.34005119111036963,Low
0.5594414261573348,Moderate
0.38896882344453765,Low
0.7015182364357732,High
0.36256154638636545,Low
0.3624525458057514,Low
0.5575201739298028,Moderate
0.5916251909195884,Moderate
0.31378496139347556,Low
0.13748864897838037,Low
0.3191872762551104,Low
0.6324707117365139,Moderate
0.4449708234058613,Moderate
0.7567169789283964,High
0.44650385779217766,Moderate
0.36059030060145203,Low
0.4000633479124217,Moderate
0.3702327140586532,Low
0.8130403419908396,High
0.1895442855946221,Low
0.18036926469997483,Low
0.4390016296751313,Moderate
0.5564046043898822,Moderate
0.47463848692401434,Moderate
0.7007066203030017,High
0.6834768368723119,Moderate
0.5203635502519365,Moderate
0.5425355192075394,Moderate
0.6441902557392968,Moderate
0.10127323743531824,Low
0.33615542043087343,Low
0.2812348326617185,Low
0.6673786085515632,Moderate
0.46664899621398637,Moderate
0.3712610601395374,Low
0.2966518371704372,Low
0.3113961023381388,Low
0.30134673145409224,Low
0.5963333408804531,Moderate
0.6565358200279782,Moderate
0.537440209581111,Moderate
0.6403475722816226,Moderate
0.7700523892062806,High
0.660562134591838,Moderate
0.47994300692546915,Moderate
0.3941397114402278,Low
0.274819252476575,Low
0.36388146533574994,Low
0.5105620470601855,Moderate
0.18171798815414794,Low
0.3549881262060914,Low
0.6813036679353834,Moderate
0.49786196035665964,Moderate
0.6515856536523437,Moderate
0.3824682111081644,Low
0.35543670355470003,Low
0.3992335036991371,Low
0.2430825539970156,Low
0.4029832814304702,Moderate
0.37543764051883305,Low
0.3978352887707638,Low
0.2204072366654919,Low
0.4580106566926206,Moderate
0.280726527906775,Low
0.936480044534981,High
0.5502559542483921,Moderate
0.4399113860815871,Moderate
0.6763155088867883,Moderate
0.7523424716652393,High
0.2738221026561003,Low
0.4419873629970221,Moderate
0.4972286233860752,Moderate
0.4419012892579379,Moderate
0.6653487207793167,Moderate
0.6053258234191368,Moderate
0.7719037561978972,High
0.23455955924325025,Low
0.4523195908736119,Moderate
0.44974576614661,Moderate
0.3389745162536991,Low
0.55440377381789,Moderate
0.2548807116569098,Low
0.5825484487402494,Moderate
0.1833330164699802,Low
0.2360242292223706,Low
0.7280755953054079,High
0.21911366492642392,Low
0.1706240125657672,Low
0.29182937015373295,Low
0.3873375469128336,Low
0.547795487047031,Moderate
0.36054993735446644,Low
0.32089837973102286,Low
0.6931472227411755,Moderate
0.6292524696725319,Moderate
0.2245508159979626,Low
0.6798203257248299,Moderate
0.3727426098602817,Low
0.4541631565187054,Moderate
0.5267279006074163,Moderate
0.527741850166927,Moderate
0.15802060453649208,Low
0.4473964275083975,Moderate
0.4280028754208687,Moderate
0.763624143971313,High
0.5202305676100207,Moderate
0.41467821990707276,Moderate
0.5730454358224247,Moderate
0.4114003197889408,Moderate
0.8642759561597224,High
0.4049903448576144,Moderate
0.6965235108456875,Moderate
0.5913130455544551,Moderate
0.775694960126416,High
0.15151410199718954,Low
0.304947801572248,Low
0.8476508605369357,High
0.3415305903911531,Low
0.5343827495993815,Moderate
0.6467974884511698,Moderate
0.5201230861695365,Moderate
0.27864667835112017,Low
0.5607916044490965,Moderate
0.42864054253333445,Moderate
0.8384023486526938,High
0.5943266535757062,Moderate
0.6007526228110973,Moderate
0.2998776780000898,Low
0.39250120576820785,Low
0.49168068824763883,Moderate
0.24560319163072414,Low
0.5070883225526753,Moderate
0.21275349523378398,Low
0.3578488712939845,Low
0.3213838526349921,Low
0.3813427061691052,Low
0.26270907518384945,Low
0.2833560758664394,Low
0.3044734952270403,Low
0.45432470323498725,Moderate
0.36842500113435056,Low
0.5471339872117368,Moderate
0.307411593841167,Low
0.21231970380114454,Low
0.3098511497076662,Low
0.37173291700111366,Low
0.34998062148118453,Low
0.33732264262536205,Low
0.39844340183747357,Low
0.165041659371258,Low
0.5292731013317409,Moderate
0.4213600293716832,Moderate
0.5400238951453818,Moderate
0.8821534198603561,High
0.5527074348001184,Moderate
0.7515403163845058,High
0.40393840354097554,Moderate
0.7956895807767085,High
0.4990697751014427,Moderate
0.5817745749452216,Moderate
0.8384651231468778,High
0.753091020891018,High
0.5452576677863996,Moderate
0.37452885506808237,Low
0.8254621291431234,High
0.4382242754173397,Moderate
0.6206811727858096,Moderate
0.6443234985402447,Moderate
0.77955451648011,High
0.4873928227738918,Moderate
0.29394403283287723,Low
0.6561941820726415,Moderate
0.6302153880361312,Moderate
0.6390700561172586,Moderate
0.41051653266587573,Moderate
0.5292528652480919,Moderate
0.48009885600194246,Moderate
0.6700654652653402,Moderate
0.4034913113861484,Moderate
0.5728724375683316,Moderate
0.3466513201418464,Low
0.9249159424970704,High
0.6888806123404114,Moderate
0.5796692942929594,Moderate
0.5768311376485771,Moderate
0.6085281965752279,Moderate
0.47143100493036516,Moderate
0.4493378959357086,Moderate
0.23318524429579807,Low
0.5758879936115203,Moderate
0.43940469497309137,Moderate
0.47833771073795406,Moderate
0.554769169227376,Moderate
0.18891535435800366,Low
0.5991252612755963,Moderate
0.6100551658730555,Moderate
0.2782902074637568,Low
0.5650678516022587,Moderate
0.8081692355710441,High
0.5863634800766446,Moderate
0.5986499519940695,Moderate
0.45282675961528057,Moderate
0.20723430672444576,Low
0.7235488396031584,High
0.3604040931464048,Low
0.8886226957170177,High
0.4425311897854363,Moderate
0.2894073478353011,Low
0.318510525040692,Low
0.710489628066794,High
0.7282880908637597,High
0.7136151194175103,High
0.5957256158079898,Moderate
0.6772363680360266,Moderate
0.3253670977146337,Low
0.24859890581645874,Low
0.4818757763032152,Moderate
0.5195959408423506,Moderate
0.5099981305778973,Moderate
0.8168221825737502,High
0.27467479009608814,Low
0.6502112105048227,Moderate
0.7559979894852012,High
0.39659225506695106,Low
0.6119272413462162,Moderate
0.46062763205109575,Moderate
0.7289060194130642,High
0.5074452322785776,Moderate
0.8019935842546094,High
0.3076328990486035,Low
0.21512821509942556,Low
0.7258760493143784,High
0.6793586872688009,Moderate
0.5563344595147196,Moderate
0.35909505071331754,Low
0.4306222402714167,Moderate
0.12337195081183654,Low
0.17953810765931227,Low
0.48666660109873067,Moderate
0.5307549005495571,Moderate
0.7002373571352917,High
0.28009058863807945,Low
0.46970884397957446,Moderate
0.47210353807020755,Moderate
0.6240164451692715,Moderate
0.3980707889814206,Low
0.7754539887007271,High
0.9209142145843247,High
0.6506039020437441,Moderate
0.5463731085689323,Moderate
0.3940943080605181,Low
0.7373365577409111,High
0.6610069188364542,Moderate
0.2194468182291807,Low
0.5636171782833157,Moderate
0.36240666013999284,Low
0.5465450513905868,Moderate
0.5259865664327602,Moderate
0.410291662578112,Moderate
0.4620710114275075,Moderate
0.19441150374645827,Low
0.6476093828772292,Moderate
0.41879031097495284,Moderate
0.5265909856220452,Moderate
0.7914053719394135,High
0.2455034430166827,Low
0.724617657225775,High
0.46322019271061465,Moderate
0.11016797780866495,Low
0.4173007731457002,Moderate
0.48918136117659966,Moderate
0.44841681030797015,Moderate
0.16972506590811415,Low
0.21983326075301698,Low
0.4625940893285396,Moderate
0.5499695848301362,Moderate
0.8581789007586503,High
0.8091497559716554,High
0.6981845691314339,Moderate
0.30541624688729957,Low
0.48125136733776985,Moderate
0.22533712568571784,Low
0.3287829682383969,Low
0.2622429602665799,Low
0.2735262726583424,Low
0.11936608912562327,Low
0.4032519105791369,Moderate
0.6271210065582745,Moderate
0.42818552860319525,Moderate
0.4662323818364372,Moderate
0.40544066609036034,Moderate
0.7317640263127931,High
0.44122544448098894,Moderate
0.35264784252603,Low
0.2819168146121644,Low
0.3088294252456743,Low
0.536611738597687,Moderate
0.26335885342278287,Low
0.7355525961151355,High
0.7633384267471195,High
0.42655026799796386,Moderate
0.7260833272315544,High
0.35803116387686884,Low
0.30722271748308966,Low
0.5903822033053903,Moderate
0.8795797620218068,High
0.42019189803824414,Moderate
0.2657332786059094,Low
0.22129758152831516,Low
0.38623272095828703,Low
0.7106262029804638,High
0.46134309097539933,Moderate
0.6486340840844281,Moderate
0.5507503439230196,Moderate
0.30220785780685316,Low
0.4279191771004162,Moderate
0.628087844744687,Moderate
0.48424201902697445,Moderate
0.5116205232411642,Moderate
0.15677953295252386,Low
0.4774875583837229,Moderate
0.4562534742738206,Moderate
0.47700770161944744,Moderate
0.3353617792718066,Low
0.398416492262705,Low
0.24510642261059543,Low
0.559864076160184,Moderate
0.39906382792598727,Low
0.21022445239280663,Low
0.4443376634034492,Moderate
0.6159519992892276,Moderate
0.41670983525167116,Moderate
0.4656640874473265,Moderate
0.6638239595133306,Moderate
0.2876063473999394,Low
0.5295074507202694,Moderate
0.633598805435096,Moderate
0.4870072806552415,Moderate
0.7204462247219321,High
0.31070577458716236,Low
0.6341908825847267,Moderate
0.2529495052855602,Low
0.4484590587467455,Moderate
0.6353122942324061,Moderate
0.20249692792823443,Low
0.4678671898451719,Moderate
0.37630176395414244,Low
0.8353926037337058,High
0.7572412149473519,High
0.3265650242138572,Low
0.5212624429247585,Moderate
0.7878157878878769,High
0.19750841918782022,Low
0.405648754475562,Moderate
0.6358477892424891,Moderate
0.9084550560977052,High
0.34120289790299163,Low
0.5559732542298086,Moderate
0.27246597602972217,Low
0.3877915311355029,Low
0.3577825153996225,Low
0.3147237249942767,Low
0.4674282935075016,Moderate
0.24359364527673774,Low
0.5658403174725779,Moderate
0.17256346001987627,Low
0.19993730374129579,Low
0.3410319193003253,Low
0.45811733737062926,Moderate
0.45519035497346916,Moderate
0.4198206550828343,Moderate
0.341856315699645,Low
0.48279584858009816,Moderate
0.6382928092471867,Moderate
0.2810360146643095,Low
0.7022862601747565,High
0.8047576618673797,High
0.5823069771442405,Moderate
0.31737657529433233,Low
0.5760069352868112,Moderate
0.43485508257103517,Moderate
0.38406558961659215,Low
0.3225118174585259,Low
0.38963161763845033,Low
0.6350349153236134,Moderate
0.6107444972045586,Moderate
0.7278336002347114,High
0.6568940472211897,Moderate
0.5015388378253377,Moderate
0.3968171807153232,Low
0.6458750911415191,Moderate
0.5534286361380806,Moderate
0.5681625917510568,Moderate
0.493835902727843,Moderate
0.7218859458633815,High
0.18998926616308381,Low
0.5171764576288513,Moderate
0.4163599459088131,Moderate
0.6494547231872746,Moderate
0.6372881600106628,Moderate
0.47617104041025266,Moderate
0.2422798560593514,Low
0.7125374244134502,High
0.42950585517394563,Moderate
0.797379859582472,High
0.48687505824449534,Moderate
0.5062896365778747,Moderate
0.3600947598563957,Low
0.4989792793152502,Moderate
0.5785058209028758,Moderate
0.362694180436886,Low
0.622442674365231,Moderate
0.3370840958076408,Low
0.4940096912156557,Moderate
0.3283075121193859,Low
0.35137692850483404,Low
0.23011401903966822,Low
0.5818236353874466,Moderate
0.5846602531772322,Moderate
0.8038527495082423,High
0.5057412258091037,Moderate
0.6104047906438183,Moderate
0.34928044706140665,Low
0.46154543777403984,Moderate
0.5189850037658147,Moderate
0.7623051804197147,High
0.6129179932930572,Moderate
0.8627483591957785,High
0.4974201024891569,Moderate
0.20622442471358224,Low
0.7017436766478837,High
0.8572334343454578,High
0.8418754072330786,High
0.42968209726798395,Moderate
0.3307750019547439,Low
0.6244670023172902,Moderate
0.3225542686436196,Low
0.5917303926902356,Moderate
0.46139488204409534,Moderate
0.46313160241363005,Moderate
0.26724190101046336,Low
0.2371394855977463,Low
0.43540840542609827,Moderate
0.11340112273747131,Low
0.5315293490557567,Moderate
0.29322159984167645,Low
0.6553849677880985,Moderate
0.5306783059611023,Moderate
0.37060178815305095,Low
0.5178171403791542,Moderate
0.2305272163221913,Low
0.6181009646723096,Moderate
0.7587808285376274,High
0.2134261983477193,Low
0.23510631919474095,Low
0.4034368379339065,Moderate
0.6180317498551153,Moderate
0.25583506147003987,Low
0.8353440078479745,High
0.2941385057210116,Low
0.45943686210289014,Moderate
0.5587517806021405,Moderate
0.2966973903861358,Low
0.2450865056327954,Low
0.2441103152556169,Low
0.3384950783875909,Low
0.7533031013825076,High
0.30712977389679325,Low
0.3953294946392752,Low
0.39678512965334023,Low
0.3900834844079162,Low
0.22269699070721286,Low
0.6249600431948295,Moderate
0.29128006019097313,Low
0.23907034912172326,Low
0.334752443502672,Low
0.3989200013878932,Low
0.5228120842934278,Moderate
0.521630719879127,Moderate
0.41975689677353445,Moderate
0.40762644791457187,Moderate
0.5503165875501658,Moderate
0.6014416921455412,Moderate
0.4180919758432853,Moderate
0.5043425350806555,Moderate
0.6115359570394894,Moderate
0.5245106239422058,Moderate
0.32981116974763885,Low
0.37592998155985563,Low
0.36454072062773074,Low
0.6086487594667117,Moderate
0.49364763536163936,Moderate
0.551708689329263,Moderate
0.7853317804851631,High
0.5301934408256213,Moderate
0.8307664850356781,High
0.1753390036806295,Low
0.12374934394158993,Low
0.19849958050913258,Low
0.4236952819401954,Moderate
0.6283236692090778,Moderate
0.8514167666068239,High
0.6136330578321156,Moderate
0.32308966358665436,Low
0.4604960914015684,Moderate
0.21509756152643267,Low
0.7569283064016983,High
0.4527561689696358,Moderate
0.2302610679012627,Low
0.33314306944583105,Low
0.7886157451002447,High
0.40331818087030663,Moderate
0.44276200322794645,Moderate
0.3895435813543824,Low
0.525302460841647,Moderate
0.5615117763254963,Moderate
0.21630840135610177,Low
0.7702083823011692,High
0.25346322291454465,Low
0.6324610976339058,Moderate
0.3994488478860631,Low
0.3388612499724417,Low
0.1865065348229512,Low
0.37178934604824865,Low
0.7847868966062125,High
0.38648474639345615,Low
0.3254612684361329,Low
0.5234074307707318,Moderate
0.7065104268069662,High
0.7417355498584746,High
0.3245662458544946,Low
0.2999833254138028,Low
0.3929973296991404,Low
0.21404838465524653,Low
0.26910691523367497,Low
0.3089821221062646,Low
0.4901198640376346,Moderate
0.4151744887171886,Moderate
0.6358835895229,Moderate
0.379622472161224,Low
0.9306647673867731,High
0.5119334835781769,Moderate
0.7240259679685942,High
0.6637564794589081,Moderate
0.6487730379715966,Moderate
0.5009061440295264,Moderate
0.3477202066906309,Low
0.4627626073181689,Moderate
0.4477822273782884,Moderate
0.34510180351879727,Low
0.420936162229745,Moderate
0.2033575990195977,Low
0.43564496008669723,Moderate
0.39618696483052285,Low
0.47126322822053535,Moderate
0.23705640422125704,Low
0.45764732544053965,Moderate
0.5773308135881594,Moderate
0.5710624348511121,Moderate
0.765753424932861,High
0.4556789411880016,Moderate
0.3272301789012113,Low
0.3910326285772603,Low
0.7621884977736482,High
0.572436425056266,Moderate
0.8558432531146485,High
0.2512585750896607,Low
0.808289184112075,High
0.3561858649802762,Low
0.6154516333704055,Moderate
0.4003558090109945,Moderate
0.3287283064922456,Low
0.595190482024199,Moderate
0.4098044813363837,Moderate
0.5982427040927089,Moderate
0.18056573498712813,Low
0.257705383947488,Low
0.6346220591553812,Moderate
0.6271307765875951,Moderate
0.09957584281443038,Low
0.3535014459931977,Low
0.31036397951947803,Low
0.7143610192053044,High
0.38755450979871336,Low
0.49754972376334383,Moderate
0.3316471520947063,Low
0.8356359031689521,High
0.6808184581021196,Moderate
0.6625107031935447,Moderate
0.43183939824767253,Moderate
0.6922139730276349,Moderate
0.5136193070341859,Moderate
0.1935049130336265,Low
0.6004750259730967,Moderate
0.5145013304584345,Moderate
0.4811343439323123,Moderate
0.3530451789816738,Low
0.56602942545781,Moderate
0.27035243947959636,Low
0.8710860706919926,High
0.4084997728523213,Moderate
0.5126729908557378,Moderate
0.3181989459634657,Low
0.46566839301329155,Moderate
0.5170006507255684,Moderate
0.6175541689365068,Moderate
0.39220754170327277,Low
0.4672311203938169,Moderate
0.5626838986002776,Moderate
0.5752523328565822,Moderate
0.4952024387096268,Moderate
0.17659106168058844,Low
0.5226471624412805,Moderate
0.629292160824788,Moderate
0.2956617486633049,Low
0.6163551785943538,Moderate
0.49537586397833544,Moderate
0.2660305852514065,Low
0.47958580451518834,Moderate
0.40742079036454015,Moderate
0.562447998554539,Moderate
0.38809608585319266,Low
0.4592592933022833,Moderate
0.694573615532243,Moderate
0.08551237568663693,Low
0.3267458014668008,Low
0.7413261556594325,High
0.31686141049631505,Low
0.38131899023465704,Low
0.43347442168604333,Moderate
0.43529052372781263,Moderate
0.25375030425842443,Low
0.7053032228999542,High
0.3482342583580836,Low
0.4775919612537309,Moderate
0.5596064606206907,Moderate
0.5569458042319508,Moderate
0.5464962121048909,Moderate
0.43748289285916264,Moderate
0.6169490774620859,Moderate
0.28112134517398196,Low
0.6313423328225508,Moderate
0.5993145533231703,Moderate
0.3785686093114534,Low
0.6310275446942956,Moderate
0.2879892720723991,Low
0.2667086855413211,Low
0.6689445124879092,Moderate
0.7464104672115033,High
0.35671879329027134,Low
0.5230840166088653,Moderate
0.2313036117935783,Low
0.2504992467211636,Low
0.38569200463342146,Low
0.3247203680446167,Low
0.5762307556850157,Moderate
0.1791158492373943,Low
0.4943474150012796,Moderate
0.31720989530451077,Low
0.5512535007377155,Moderate
0.7570422991901171,High
0.29195069708060717,Low
0.7252180273228371,High
0.49440083045974326,Moderate
0.2641507556697359,Low
0.5627060145767859,Moderate
0.3117613524705365,Low
0.19717693025332736,Low
0.7524029112320773,High
0.7753667336496392,High
0.2927984759080676,Low
0.648944078165863,Moderate
0.4352681729811984,Moderate
0.49738356292798447,Moderate
0.3534812207889343,Low
0.3521459931196798,Low
0.4456451109828845,Moderate
0.4690246065800727,Moderate
0.4977182623395883,Moderate
0.7865250477623305,High
0.7308778903268941,High
0.38964018693490277,Low
0.25744391534774475,Low
0.3248833179051919,Low
0.32219075103422834,Low
0.44107223239395316,Moderate
0.4917032439554022,Moderate
0.6754488188655826,Moderate
0.48194978443819037,Moderate
0.39286469144131353,Low
0.5170540859391897,Moderate
0.23882177365893897,Low
0.35661384987501477,Low
0.41528025299825566,Moderate
0.7500915416028388,High
0.6830054782621298,Moderate
0.7039152900114387,High
0.4653076516799369,Moderate
0.6183465057971659,Moderate
0.5158173278218141,Moderate
0.6228843100452126,Moderate
0.6064423610990093,Moderate
0.887339703888017,High
0.30045687886915745,Low
0.48070148342344093,Moderate
0.18716177712557233,Low
0.43381160602030633,Moderate
0.45347908387702207,Moderate
0.7522557504509012,High
0.5770842525547251,Moderate
0.21241776415947908,Low
0.6682946251184536,Moderate
0.47005481680255073,Moderate
0.748599458420542,High
0.5777399360004277,Moderate
0.5140629980783586,Moderate
0.5870538230726762,Moderate
0.28492830772999894,Low
0.48684142840006345,Moderate
0.5112331695951071,Moderate
0.3559701925028207,Low
0.5557283129287153,Moderate
0.6397732175367673,Moderate
0.6571596998105431,Moderate
0.4491903676519115,Moderate
0.47227263487268706,Moderate
0.6146214457806543,Moderate
0.5353090993153767,Moderate
0.3228225694350007,Low
0.6626066993180031,Moderate
0.5660190575082166,Moderate
0.5090698630623486,Moderate
0.6246548088766682,Moderate
0.43843307264004877,Moderate
0.5261283822987417,Moderate
0.6266021855017969,Moderate
0.7350229168750447,High
0.2087907555251745,Low
0.5736695665862372,Moderate
0.1768013966354777,Low
0.2567995123124193,Low
0.6448037332234977,Moderate
0.8065615995022326,High
0.5470191922270311,Moderate
0.8424210564219328,High
